arb_ID,timestamp,asset_in,amount_in,asset_out,amount_out,source_pool,target_pool,delta_X
ARB_00100_9798,2025-01-05 15:27:33.163681,ETH.ETH,9.21311249,KUJI.KUJI,163790.01150025,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-297120.87120979
ARB_00101_4416,2025-03-20 20:06:02.163687,KUJI.KUJI,8.94127962,MAYA.CACAO,97870.54293696,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-242565.63670539
ARB_00102_8859,2025-04-12 14:58:44.163692,KUJI.KUJI,2.51634796,BTC.BTC,52874.94115519,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-59476.93309422
ARB_00103_3407,2024-12-03 08:00:41.163698,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.21769074,MAYA.CACAO,14668.29765717,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-93363.55395364
ARB_00104_5618,2024-12-12 07:36:09.163703,MAYA.CACAO,6.55108149,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,311273.02495527,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,42318.50920124
ARB_00105_6146,2025-04-24 07:03:37.163709,KUJI.KUJI,1.36333142,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,54053.68275595,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-8457.72150427
ARB_00106_2218,2025-02-25 09:55:33.163714,ETH.ETH,4.52058012,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,183533.20874164,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-33305.46260864
ARB_00107_4904,2025-05-04 21:32:49.163720,BTC.BTC,1.52213303,KUJI.KUJI,39514.27019375,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-9910.68738715
ARB_00108_3641,2024-12-14 07:16:09.163725,KUJI.KUJI,5.00892606,BTC.BTC,124153.81181239,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,88096.13855344
ARB_00109_1352,2025-05-11 07:49:01.163731,KUJI.KUJI,2.68800621,MAYA.CACAO,133596.27460926,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,62870.32128004
ARB_00110_9442,2025-05-11 13:21:51.163737,ETH.ETH,5.11037236,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,82590.71171187,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,36561.49170783
ARB_00111_3548,2025-03-26 01:42:47.163742,BTC.BTC,9.76740922,KUJI.KUJI,93889.87601292,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-337178.09287655
ARB_00112_2815,2024-12-14 21:34:48.163748,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.51448539,MAYA.CACAO,188483.16222602,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-81318.50312142
ARB_00113_5325,2025-03-11 06:49:13.163753,KUJI.KUJI,8.39913993,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,172853.76815764,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,66981.46338047
ARB_00114_3732,2024-11-24 22:19:06.163759,KUJI.KUJI,6.86237761,ETH.ETH,19084.7071676,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-158579.91959487
ARB_00115_3322,2025-01-20 07:21:54.163766,ETH.ETH,4.62560577,BTC.BTC,190723.05819533,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,17127.31066217
ARB_00116_7328,2025-01-16 18:39:35.163772,ETH.ETH,4.30423623,MAYA.CACAO,148049.35777556,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,47874.80746771
ARB_00117_3253,2025-01-02 15:19:22.163777,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.10841078,BTC.BTC,192929.32972819,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,171571.47986289
ARB_00118_9947,2025-04-16 12:10:12.163782,BTC.BTC,9.91955748,ETH.ETH,290832.8754498,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-32743.68982937
ARB_00119_1401,2025-02-11 07:29:19.163788,BTC.BTC,8.08303418,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,33565.15055772,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-204323.54029513
ARB_00120_9001,2025-02-28 03:16:41.163794,ETH.ETH,5.22423309,MAYA.CACAO,211695.74989038,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,47077.47610899
ARB_00121_9746,2025-05-11 18:29:29.163799,KUJI.KUJI,9.37205071,MAYA.CACAO,388597.7719605,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,324603.69807348
ARB_00122_2970,2025-05-01 06:54:45.163805,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.08082802,MAYA.CACAO,276530.81993195,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,144902.41435187
ARB_00123_9108,2025-03-10 12:20:38.163810,MAYA.CACAO,6.14105953,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,205758.62894479,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-19851.15345528
ARB_00124_9831,2025-04-24 02:45:57.163816,KUJI.KUJI,1.95895194,ETH.ETH,1255.5822773,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-77051.74270768
ARB_00125_2096,2025-03-02 16:35:07.163821,ETH.ETH,9.10245562,KUJI.KUJI,64854.30458403,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,-177651.2672737
ARB_00126_6808,2025-03-04 07:47:01.163827,BTC.BTC,7.12019534,MAYA.CACAO,392089.13950897,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,324048.45537446
ARB_00127_5504,2024-11-18 22:24:55.163832,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.2917512,KUJI.KUJI,4427.22637341,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-8933.43110466
ARB_00128_6373,2025-03-03 20:21:55.163838,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.49098396,KUJI.KUJI,22131.01347013,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-6734.5752047
ARB_00129_8428,2024-12-21 03:28:00.163844,KUJI.KUJI,9.22049316,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,375967.11387952,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,49782.81992364
ARB_00130_8154,2025-05-17 04:21:49.163849,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.58549329,BTC.BTC,5581.0780698,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-42942.70456891
ARB_00131_7091,2025-03-10 23:16:13.163855,BTC.BTC,3.99115109,ETH.ETH,82416.14832773,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-21775.69500987
ARB_00132_3675,2025-01-08 06:13:33.163860,MAYA.CACAO,9.5671487,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,109692.37377201,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-151476.66480727
ARB_00133_3653,2025-04-19 01:05:32.163866,KUJI.KUJI,8.8901109,ETH.ETH,279581.70824866,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,176846.48698469
ARB_00134_9985,2024-12-09 06:58:02.163871,MAYA.CACAO,7.03534449,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,300176.05806677,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,181206.74123336
ARB_00135_7579,2025-01-31 09:42:19.163877,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.35878835,MAYA.CACAO,40461.42524869,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3506.94896119
ARB_00136_9598,2024-12-08 13:16:31.163883,BTC.BTC,7.64593179,MAYA.CACAO,34787.76334885,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-78961.83053442
ARB_00137_1834,2025-02-23 19:31:08.163888,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.50245064,KUJI.KUJI,260913.72696853,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-84111.05849263
ARB_00138_4467,2025-05-02 02:19:02.163893,MAYA.CACAO,8.28337582,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,73115.73743411,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-201723.35087713
ARB_00139_7628,2025-04-17 03:13:44.163899,BTC.BTC,9.48679527,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,220388.7111072,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,171017.77081152
ARB_00140_5341,2025-02-23 15:03:06.163904,KUJI.KUJI,7.60215858,MAYA.CACAO,239249.51789868,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-29584.71435316
ARB_00141_1509,2025-01-11 00:47:04.163910,MAYA.CACAO,3.51434973,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,185553.34617234,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,80741.43776353
ARB_00142_9194,2024-12-18 03:21:47.163915,BTC.BTC,9.2590191,KUJI.KUJI,217437.58282067,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-161158.31146745
ARB_00143_1421,2024-11-30 01:38:36.163921,BTC.BTC,7.51739675,MAYA.CACAO,3458.51085292,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-162979.78768255
ARB_00144_5802,2025-04-09 15:38:13.163926,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.64191723,BTC.BTC,82092.24575063,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-28385.31699026
ARB_00145_4999,2025-01-26 07:30:49.163932,ETH.ETH,7.76138047,KUJI.KUJI,291882.25384407,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,265113.16691432
ARB_00146_4861,2024-11-26 19:13:05.163937,BTC.BTC,2.94186878,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,64412.71171886,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-76060.20041207
ARB_00147_8255,2025-01-04 15:57:51.163943,BTC.BTC,5.15626168,ETH.ETH,234300.93557923,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,9288.72544386
ARB_00148_7424,2025-02-20 11:38:09.163949,BTC.BTC,3.04978795,ETH.ETH,31281.08090956,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-75611.98507149
ARB_00149_7464,2025-02-19 06:56:58.163955,ETH.ETH,7.07585849,MAYA.CACAO,100551.20363577,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-52593.52938358
ARB_00150_9742,2024-12-13 06:26:20.163960,ETH.ETH,8.83542004,KUJI.KUJI,170381.59805364,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,27481.1840005
ARB_00151_7406,2025-01-30 13:35:29.163966,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.07285868,ETH.ETH,12082.09570699,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-24228.17362485
ARB_00152_6495,2025-04-11 11:09:03.163971,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.5085096,MAYA.CACAO,93878.44914096,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,87529.58299775
ARB_00153_6312,2025-05-06 08:09:08.163977,BTC.BTC,7.75984622,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,286462.881725,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-17758.50888122
ARB_00154_1573,2024-12-28 00:37:30.163982,BTC.BTC,9.85062733,ETH.ETH,553484.70230741,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,385449.71082764
ARB_00155_3693,2024-12-22 19:58:39.163988,KUJI.KUJI,3.5518047,ETH.ETH,181095.06014993,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,5735.29811251
ARB_00156_8296,2025-01-16 00:20:37.163993,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.11201616,MAYA.CACAO,3678.50465961,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-16441.74857924
ARB_00157_6130,2024-12-10 20:10:32.163999,MAYA.CACAO,1.71078467,KUJI.KUJI,8396.87353559,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-48371.22991722
ARB_00158_6358,2025-05-07 11:59:19.164004,BTC.BTC,6.01422604,MAYA.CACAO,165753.27070052,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-7799.65430777
ARB_00159_5549,2024-12-13 01:32:56.164010,MAYA.CACAO,1.6928806,KUJI.KUJI,46556.31599675,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,43206.43291133
ARB_00160_5026,2025-02-04 18:30:55.164015,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.91649694,BTC.BTC,67292.86456542,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-18950.3822359
ARB_00161_4674,2025-01-23 13:52:19.164023,BTC.BTC,0.17782764,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3838.54982533,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-4510.43081952
ARB_00162_9712,2025-03-22 02:13:14.164029,BTC.BTC,1.33935372,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,56814.68710474,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,36334.05267905
ARB_00163_7675,2024-11-20 13:37:08.164034,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1.85742053,MAYA.CACAO,62969.66298112,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5631.37840266
ARB_00164_2048,2024-12-07 01:26:45.164039,BTC.BTC,7.68707571,ETH.ETH,319664.39723623,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,67272.51551765
ARB_00165_9080,2024-12-31 03:26:46.164045,KUJI.KUJI,9.6030253,MAYA.CACAO,25192.83769807,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-225893.53986056
ARB_00166_4507,2025-04-23 20:10:10.164050,BTC.BTC,8.39633437,ETH.ETH,31091.29715157,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-62467.80766064
ARB_00167_8873,2025-02-11 23:55:00.164056,MAYA.CACAO,7.95190422,BTC.BTC,190577.19590999,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,-170934.51131119
ARB_00168_3007,2025-01-28 13:52:47.164061,BTC.BTC,6.07424013,ETH.ETH,59279.75536383,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,-151023.0329407
ARB_00169_2033,2025-05-06 09:15:48.164067,MAYA.CACAO,5.45029687,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,132801.66814342,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3909.75138781
ARB_00170_6339,2024-12-12 00:36:51.164073,BTC.BTC,6.32109602,MAYA.CACAO,302107.64146251,BTC.BTC-MAYA.CACAO,BTC.BTC-MAYA.CACAO,70372.60228005
ARB_00171_1666,2025-01-05 02:12:20.164078,ETH.ETH,5.75001932,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,114041.48974205,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-142887.08176125
ARB_00172_6773,2025-01-26 02:59:00.164084,BTC.BTC,1.86992774,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,50047.33347695,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-791.44474748
ARB_00173_7292,2025-02-05 17:48:34.164089,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.36777406,BTC.BTC,172477.67343852,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,51186.62186488
ARB_00174_9255,2025-01-09 11:48:32.164095,ETH.ETH,8.64080235,MAYA.CACAO,34727.13804714,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-40161.63917099
ARB_00175_7014,2025-01-30 17:28:20.164100,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,8.7637865,BTC.BTC,295930.40945965,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2339.66296787
ARB_00176_7380,2024-11-29 16:56:38.164106,ETH.ETH,7.97939806,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,392039.62104715,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,ETH.ETH-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,54032.9269974
ARB_00177_7300,2025-04-05 12:14:55.164111,ETH.ETH,0.61146907,MAYA.CACAO,11575.30782158,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-10872.49050393
ARB_00178_3038,2025-03-28 21:24:36.164117,BTC.BTC,5.9564744,KUJI.KUJI,165877.8959683,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,-9490.64422335
ARB_00179_1535,2025-05-09 03:30:36.164122,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,0.94368518,MAYA.CACAO,22106.38234096,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-20922.1078024
ARB_00180_4492,2024-12-09 22:05:21.164127,MAYA.CACAO,0.15734051,ETH.ETH,3576.25968084,ETH.ETH-MAYA.CACAO,ETH.ETH-MAYA.CACAO,-3038.60673391
ARB_00181_6630,2025-04-19 12:15:16.164133,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,6.3062871,BTC.BTC,92033.69680134,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-134616.05851471
ARB_00182_7006,2025-04-07 21:58:38.164139,ETH.ETH,2.82565517,BTC.BTC,114103.2377611,BTC.BTC-ETH.ETH,BTC.BTC-ETH.ETH,62934.49050351
ARB_00183_3409,2024-12-02 11:39:34.164144,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5.05631317,KUJI.KUJI,28094.28178189,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,-146590.78949443
ARB_00184_9175,2025-05-03 03:47:17.164150,MAYA.CACAO,4.30368057,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5094.23345373,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-3721.85561757
ARB_00185_1316,2025-04-19 03:47:01.164155,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,7.22137641,KUJI.KUJI,276183.19037446,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48-KUJI.KUJI,243296.54921299
ARB_00186_6447,2024-12-27 02:45:15.164161,ETH.ETH,4.97949802,KUJI.KUJI,226449.20588489,ETH.ETH-KUJI.KUJI,ETH.ETH-KUJI.KUJI,170854.28972258
ARB_00187_9094,2025-04-02 01:53:10.164166,MAYA.CACAO,0.68198676,KUJI.KUJI,14514.19600114,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,13007.35674019
ARB_00188_4570,2025-01-03 20:17:24.164172,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,2.90720582,MAYA.CACAO,21799.00937113,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-107740.51135054
ARB_00189_6923,2025-05-12 03:10:36.164177,MAYA.CACAO,4.01296626,KUJI.KUJI,164729.66852714,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,82067.04951543
ARB_00190_3967,2024-11-30 10:22:33.164183,BTC.BTC,0.04526672,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,159.1456975,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC.BTC-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-1.64514588
ARB_00191_9118,2025-03-20 10:05:17.164188,KUJI.KUJI,3.06816949,BTC.BTC,54902.09254387,BTC.BTC-KUJI.KUJI,BTC.BTC-KUJI.KUJI,22255.98356112
ARB_00192_2911,2025-01-31 11:06:11.164195,USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3.24231631,MAYA.CACAO,37943.12161337,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,MAYA.CACAO-USDC.USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,-89887.24909457
ARB_00193_9951,2025-02-28 08:26:14.164202,MAYA.CACAO,0.01824229,KUJI.KUJI,84.22846498,MAYA.CACAO-KUJI.KUJI,MAYA.CACAO-KUJI.KUJI,-448.58781799
